"cyr","country_text_id","year","seq"
"egy19995","EGY",1999.5,19995
"eri19995","ERI",1999.5,19995
"esp19995","ESP",1999.5,19995
"est19995","EST",1999.5,19995
"eth19995","ETH",1999.5,19995
"fin19995","FIN",1999.5,19995
"fji19995","FJI",1999.5,19995
"fra19995","FRA",1999.5,19995
"gab19995","GAB",1999.5,19995
"gbr19995","GBR",1999.5,19995
"geo19995","GEO",1999.5,19995
"gha19995","GHA",1999.5,19995
"gin19995","GIN",1999.5,19995
"gmb19995","GMB",1999.5,19995
"gnb19995","GNB",1999.5,19995
"gnq19995","GNQ",1999.5,19995
"grc19995","GRC",1999.5,19995
"gtm19995","GTM",1999.5,19995
"guy19995","GUY",1999.5,19995
"hkg19995","HKG",1999.5,19995
"hnd19995","HND",1999.5,19995
"hrv19995","HRV",1999.5,19995
"hti19995","HTI",1999.5,19995
"hun19995","HUN",1999.5,19995
"idn19995","IDN",1999.5,19995
"ind19995","IND",1999.5,19995
"irl19995","IRL",1999.5,19995
"irn19995","IRN",1999.5,19995
"irq19995","IRQ",1999.5,19995
"isl19995","ISL",1999.5,19995
"isr19995","ISR",1999.5,19995
"ita19995","ITA",1999.5,19995
"jam19995","JAM",1999.5,19995
"jor19995","JOR",1999.5,19995
"jpn19995","JPN",1999.5,19995
"kaz19995","KAZ",1999.5,19995
"ken19995","KEN",1999.5,19995
"khm19995","KHM",1999.5,19995
"kor19995","KOR",1999.5,19995
"kwt19995","KWT",1999.5,19995
"lao19995","LAO",1999.5,19995
"lbn19995","LBN",1999.5,19995
"lbr19995","LBR",1999.5,19995
"lby19995","LBY",1999.5,19995
"lka19995","LKA",1999.5,19995
"lso19995","LSO",1999.5,19995
"ltu19995","LTU",1999.5,19995
"lux19995","LUX",1999.5,19995
"lva19995","LVA",1999.5,19995
"mar19995","MAR",1999.5,19995
"mda19995","MDA",1999.5,19995
"mdg19995","MDG",1999.5,19995
"mdv19995","MDV",1999.5,19995
"mex19995","MEX",1999.5,19995
"mkd19995","MKD",1999.5,19995
"mli19995","MLI",1999.5,19995
"mmr19995","MMR",1999.5,19995
"mne19995","MNE",1999.5,19995
"mng19995","MNG",1999.5,19995
"moz19995","MOZ",1999.5,19995
"mrt19995","MRT",1999.5,19995
"mus19995","MUS",1999.5,19995
"mwi19995","MWI",1999.5,19995
"mys19995","MYS",1999.5,19995
"nam19995","NAM",1999.5,19995
"ner19995","NER",1999.5,19995
"nga19995","NGA",1999.5,19995
"nic19995","NIC",1999.5,19995
"nld19995","NLD",1999.5,19995
"nor19995","NOR",1999.5,19995
"npl19995","NPL",1999.5,19995
"nzl19995","NZL",1999.5,19995
"omn19995","OMN",1999.5,19995
"pak19995","PAK",1999.5,19995
"pan19995","PAN",1999.5,19995
"per19995","PER",1999.5,19995
"phl19995","PHL",1999.5,19995
"png19995","PNG",1999.5,19995
"pol19995","POL",1999.5,19995
"prk19995","PRK",1999.5,19995
"prt19995","PRT",1999.5,19995
"pry19995","PRY",1999.5,19995
"psb19995","PSB",1999.5,19995
"pse19995","PSE",1999.5,19995
"psg19995","PSG",1999.5,19995
"qat19995","QAT",1999.5,19995
"rou19995","ROU",1999.5,19995
"rus19995","RUS",1999.5,19995
"rwa19995","RWA",1999.5,19995
"sau19995","SAU",1999.5,19995
"sdn19995","SDN",1999.5,19995
"sen19995","SEN",1999.5,19995
"sgp19995","SGP",1999.5,19995
"slb19995","SLB",1999.5,19995
"sle19995","SLE",1999.5,19995
"slv19995","SLV",1999.5,19995
"sml19995","SML",1999.5,19995
"som19995","SOM",1999.5,19995
"srb19995","SRB",1999.5,19995
"ssd19995","SSD",1999.5,19995
"stp19995","STP",1999.5,19995
"sur19995","SUR",1999.5,19995
"svk19995","SVK",1999.5,19995
"svn19995","SVN",1999.5,19995
"swe19995","SWE",1999.5,19995
"swz19995","SWZ",1999.5,19995
"syc19995","SYC",1999.5,19995
"syr19995","SYR",1999.5,19995
"tcd19995","TCD",1999.5,19995
"tgo19995","TGO",1999.5,19995
"tha19995","THA",1999.5,19995
"tjk19995","TJK",1999.5,19995
"tkm19995","TKM",1999.5,19995
"tls19995","TLS",1999.5,19995
"tto19995","TTO",1999.5,19995
"tun19995","TUN",1999.5,19995
"tur19995","TUR",1999.5,19995
"twn19995","TWN",1999.5,19995
"tza19995","TZA",1999.5,19995
"uga19995","UGA",1999.5,19995
"ukr19995","UKR",1999.5,19995
"ury19995","URY",1999.5,19995
"usa19995","USA",1999.5,19995
"uzb19995","UZB",1999.5,19995
"vdr19995","VDR",1999.5,19995
"ven19995","VEN",1999.5,19995
"vnm19995","VNM",1999.5,19995
"vut19995","VUT",1999.5,19995
"xkx19995","XKX",1999.5,19995
"yem19995","YEM",1999.5,19995
"ymd19995","YMD",1999.5,19995
"zaf19995","ZAF",1999.5,19995
"zmb19995","ZMB",1999.5,19995
"zwe19995","ZWE",1999.5,19995
"zzb19995","ZZB",1999.5,19995
"afg20015","AFG",2001.5,20015
"ago20015","AGO",2001.5,20015
"alb20015","ALB",2001.5,20015
"are20015","ARE",2001.5,20015
"arg20015","ARG",2001.5,20015
"arm20015","ARM",2001.5,20015
"aus20015","AUS",2001.5,20015
"aut20015","AUT",2001.5,20015
"aze20015","AZE",2001.5,20015
"bdi20015","BDI",2001.5,20015
"bel20015","BEL",2001.5,20015
"ben20015","BEN",2001.5,20015
"bfa20015","BFA",2001.5,20015
"bgd20015","BGD",2001.5,20015
"bgr20015","BGR",2001.5,20015
"bhr20015","BHR",2001.5,20015
"bih20015","BIH",2001.5,20015
"blr20015","BLR",2001.5,20015
"bol20015","BOL",2001.5,20015
"bra20015","BRA",2001.5,20015
"brb20015","BRB",2001.5,20015
"btn20015","BTN",2001.5,20015
"bwa20015","BWA",2001.5,20015
"caf20015","CAF",2001.5,20015
"can20015","CAN",2001.5,20015
"che20015","CHE",2001.5,20015
"chl20015","CHL",2001.5,20015
"chn20015","CHN",2001.5,20015
"civ20015","CIV",2001.5,20015
"cmr20015","CMR",2001.5,20015
"cod20015","COD",2001.5,20015
"cog20015","COG",2001.5,20015
"col20015","COL",2001.5,20015
"com20015","COM",2001.5,20015
"cpv20015","CPV",2001.5,20015
"cri20015","CRI",2001.5,20015
"cub20015","CUB",2001.5,20015
"cyp20015","CYP",2001.5,20015
"cze20015","CZE",2001.5,20015
"ddr20015","DDR",2001.5,20015
"deu20015","DEU",2001.5,20015
"dji20015","DJI",2001.5,20015
"dnk20015","DNK",2001.5,20015
"dom20015","DOM",2001.5,20015
"dza20015","DZA",2001.5,20015
"ecu20015","ECU",2001.5,20015
"egy20015","EGY",2001.5,20015
"eri20015","ERI",2001.5,20015
"esp20015","ESP",2001.5,20015
"est20015","EST",2001.5,20015
"eth20015","ETH",2001.5,20015
"fin20015","FIN",2001.5,20015
"fji20015","FJI",2001.5,20015
"fra20015","FRA",2001.5,20015
"gab20015","GAB",2001.5,20015
"gbr20015","GBR",2001.5,20015
"geo20015","GEO",2001.5,20015
"gha20015","GHA",2001.5,20015
"gin20015","GIN",2001.5,20015
"gmb20015","GMB",2001.5,20015
"gnb20015","GNB",2001.5,20015
"gnq20015","GNQ",2001.5,20015
"grc20015","GRC",2001.5,20015
"gtm20015","GTM",2001.5,20015
"guy20015","GUY",2001.5,20015
"hkg20015","HKG",2001.5,20015
"hnd20015","HND",2001.5,20015
"hrv20015","HRV",2001.5,20015
"hti20015","HTI",2001.5,20015
"hun20015","HUN",2001.5,20015
"idn20015","IDN",2001.5,20015
"ind20015","IND",2001.5,20015
"irl20015","IRL",2001.5,20015
"irn20015","IRN",2001.5,20015
"irq20015","IRQ",2001.5,20015
"isl20015","ISL",2001.5,20015
"isr20015","ISR",2001.5,20015
"ita20015","ITA",2001.5,20015
"jam20015","JAM",2001.5,20015
"jor20015","JOR",2001.5,20015
"jpn20015","JPN",2001.5,20015
"kaz20015","KAZ",2001.5,20015
"ken20015","KEN",2001.5,20015
"khm20015","KHM",2001.5,20015
"kor20015","KOR",2001.5,20015
"kwt20015","KWT",2001.5,20015
"lao20015","LAO",2001.5,20015
"lbn20015","LBN",2001.5,20015
"lbr20015","LBR",2001.5,20015
"lby20015","LBY",2001.5,20015
"lka20015","LKA",2001.5,20015
"lso20015","LSO",2001.5,20015
"ltu20015","LTU",2001.5,20015
"lux20015","LUX",2001.5,20015
"lva20015","LVA",2001.5,20015
"mar20015","MAR",2001.5,20015
"mda20015","MDA",2001.5,20015
"mdg20015","MDG",2001.5,20015
"mdv20015","MDV",2001.5,20015
"mex20015","MEX",2001.5,20015
"mkd20015","MKD",2001.5,20015
"mli20015","MLI",2001.5,20015
"mmr20015","MMR",2001.5,20015
"mne20015","MNE",2001.5,20015
"mng20015","MNG",2001.5,20015
"moz20015","MOZ",2001.5,20015
"mrt20015","MRT",2001.5,20015
"mus20015","MUS",2001.5,20015
"mwi20015","MWI",2001.5,20015
"mys20015","MYS",2001.5,20015
"nam20015","NAM",2001.5,20015
"ner20015","NER",2001.5,20015
"nga20015","NGA",2001.5,20015
"nic20015","NIC",2001.5,20015
"nld20015","NLD",2001.5,20015
"nor20015","NOR",2001.5,20015
"npl20015","NPL",2001.5,20015
"nzl20015","NZL",2001.5,20015
"omn20015","OMN",2001.5,20015
"pak20015","PAK",2001.5,20015
"pan20015","PAN",2001.5,20015
"per20015","PER",2001.5,20015
"phl20015","PHL",2001.5,20015
"png20015","PNG",2001.5,20015
"pol20015","POL",2001.5,20015
"prk20015","PRK",2001.5,20015
"prt20015","PRT",2001.5,20015
"pry20015","PRY",2001.5,20015
"psb20015","PSB",2001.5,20015
"pse20015","PSE",2001.5,20015
"psg20015","PSG",2001.5,20015
"qat20015","QAT",2001.5,20015
"rou20015","ROU",2001.5,20015
"rus20015","RUS",2001.5,20015
"rwa20015","RWA",2001.5,20015
"sau20015","SAU",2001.5,20015
"sdn20015","SDN",2001.5,20015
"sen20015","SEN",2001.5,20015
"sgp20015","SGP",2001.5,20015
"slb20015","SLB",2001.5,20015
"sle20015","SLE",2001.5,20015
"slv20015","SLV",2001.5,20015
"sml20015","SML",2001.5,20015
"som20015","SOM",2001.5,20015
"srb20015","SRB",2001.5,20015
"ssd20015","SSD",2001.5,20015
"stp20015","STP",2001.5,20015
"sur20015","SUR",2001.5,20015
"svk20015","SVK",2001.5,20015
"svn20015","SVN",2001.5,20015
"swe20015","SWE",2001.5,20015
"swz20015","SWZ",2001.5,20015
"syc20015","SYC",2001.5,20015
"syr20015","SYR",2001.5,20015
"tcd20015","TCD",2001.5,20015
"tgo20015","TGO",2001.5,20015
"tha20015","THA",2001.5,20015
"tjk20015","TJK",2001.5,20015
"tkm20015","TKM",2001.5,20015
"tls20015","TLS",2001.5,20015
"tto20015","TTO",2001.5,20015
"tun20015","TUN",2001.5,20015
"tur20015","TUR",2001.5,20015
"twn20015","TWN",2001.5,20015
"tza20015","TZA",2001.5,20015
"uga20015","UGA",2001.5,20015
"ukr20015","UKR",2001.5,20015
"ury20015","URY",2001.5,20015
"usa20015","USA",2001.5,20015
"uzb20015","UZB",2001.5,20015
"vdr20015","VDR",2001.5,20015
"ven20015","VEN",2001.5,20015
"vnm20015","VNM",2001.5,20015
"vut20015","VUT",2001.5,20015
"xkx20015","XKX",2001.5,20015
"yem20015","YEM",2001.5,20015
"ymd20015","YMD",2001.5,20015
"zaf20015","ZAF",2001.5,20015
"zmb20015","ZMB",2001.5,20015
"zwe20015","ZWE",2001.5,20015
"zzb20015","ZZB",2001.5,20015
"afg20035","AFG",2003.5,20035
"ago20035","AGO",2003.5,20035
"alb20035","ALB",2003.5,20035
"are20035","ARE",2003.5,20035
"arg20035","ARG",2003.5,20035
"arm20035","ARM",2003.5,20035
"aus20035","AUS",2003.5,20035
"aut20035","AUT",2003.5,20035
"aze20035","AZE",2003.5,20035
"bdi20035","BDI",2003.5,20035
"bel20035","BEL",2003.5,20035
"ben20035","BEN",2003.5,20035
"bfa20035","BFA",2003.5,20035
"bgd20035","BGD",2003.5,20035
"bgr20035","BGR",2003.5,20035
"bhr20035","BHR",2003.5,20035
"bih20035","BIH",2003.5,20035
"blr20035","BLR",2003.5,20035
"bol20035","BOL",2003.5,20035
"bra20035","BRA",2003.5,20035
"brb20035","BRB",2003.5,20035
"btn20035","BTN",2003.5,20035
"bwa20035","BWA",2003.5,20035
"caf20035","CAF",2003.5,20035
"can20035","CAN",2003.5,20035
"che20035","CHE",2003.5,20035
"chl20035","CHL",2003.5,20035
"chn20035","CHN",2003.5,20035
"civ20035","CIV",2003.5,20035
"cmr20035","CMR",2003.5,20035
"cod20035","COD",2003.5,20035
"cog20035","COG",2003.5,20035
"col20035","COL",2003.5,20035
"com20035","COM",2003.5,20035
"cpv20035","CPV",2003.5,20035
"cri20035","CRI",2003.5,20035
"cub20035","CUB",2003.5,20035
"cyp20035","CYP",2003.5,20035
"cze20035","CZE",2003.5,20035
"ddr20035","DDR",2003.5,20035
"deu20035","DEU",2003.5,20035
"dji20035","DJI",2003.5,20035
"dnk20035","DNK",2003.5,20035
"dom20035","DOM",2003.5,20035
"dza20035","DZA",2003.5,20035
"ecu20035","ECU",2003.5,20035
"egy20035","EGY",2003.5,20035
"eri20035","ERI",2003.5,20035
"esp20035","ESP",2003.5,20035
"est20035","EST",2003.5,20035
"eth20035","ETH",2003.5,20035
"fin20035","FIN",2003.5,20035
"fji20035","FJI",2003.5,20035
"fra20035","FRA",2003.5,20035
"gab20035","GAB",2003.5,20035
"gbr20035","GBR",2003.5,20035
"geo20035","GEO",2003.5,20035
"gha20035","GHA",2003.5,20035
"gin20035","GIN",2003.5,20035
"gmb20035","GMB",2003.5,20035
"gnb20035","GNB",2003.5,20035
"gnq20035","GNQ",2003.5,20035
"grc20035","GRC",2003.5,20035
"gtm20035","GTM",2003.5,20035
"guy20035","GUY",2003.5,20035
"hkg20035","HKG",2003.5,20035
"hnd20035","HND",2003.5,20035
"hrv20035","HRV",2003.5,20035
"hti20035","HTI",2003.5,20035
"hun20035","HUN",2003.5,20035
"idn20035","IDN",2003.5,20035
"ind20035","IND",2003.5,20035
"irl20035","IRL",2003.5,20035
"irn20035","IRN",2003.5,20035
"irq20035","IRQ",2003.5,20035
"isl20035","ISL",2003.5,20035
"isr20035","ISR",2003.5,20035
"ita20035","ITA",2003.5,20035
"jam20035","JAM",2003.5,20035
"jor20035","JOR",2003.5,20035
"jpn20035","JPN",2003.5,20035
"kaz20035","KAZ",2003.5,20035
"ken20035","KEN",2003.5,20035
"khm20035","KHM",2003.5,20035
"kor20035","KOR",2003.5,20035
"kwt20035","KWT",2003.5,20035
"lao20035","LAO",2003.5,20035
"lbn20035","LBN",2003.5,20035
"lbr20035","LBR",2003.5,20035
"lby20035","LBY",2003.5,20035
"lka20035","LKA",2003.5,20035
"lso20035","LSO",2003.5,20035
"ltu20035","LTU",2003.5,20035
"lux20035","LUX",2003.5,20035
"lva20035","LVA",2003.5,20035
"mar20035","MAR",2003.5,20035
"mda20035","MDA",2003.5,20035
"mdg20035","MDG",2003.5,20035
"mdv20035","MDV",2003.5,20035
"mex20035","MEX",2003.5,20035
"mkd20035","MKD",2003.5,20035
"mli20035","MLI",2003.5,20035
"mmr20035","MMR",2003.5,20035
"mne20035","MNE",2003.5,20035
"mng20035","MNG",2003.5,20035
"moz20035","MOZ",2003.5,20035
"mrt20035","MRT",2003.5,20035
"mus20035","MUS",2003.5,20035
"mwi20035","MWI",2003.5,20035
"mys20035","MYS",2003.5,20035
"nam20035","NAM",2003.5,20035
"ner20035","NER",2003.5,20035
"nga20035","NGA",2003.5,20035
"nic20035","NIC",2003.5,20035
"nld20035","NLD",2003.5,20035
"nor20035","NOR",2003.5,20035
"npl20035","NPL",2003.5,20035
"nzl20035","NZL",2003.5,20035
"omn20035","OMN",2003.5,20035
"pak20035","PAK",2003.5,20035
"pan20035","PAN",2003.5,20035
"per20035","PER",2003.5,20035
"phl20035","PHL",2003.5,20035
"png20035","PNG",2003.5,20035
"pol20035","POL",2003.5,20035
"prk20035","PRK",2003.5,20035
"prt20035","PRT",2003.5,20035
"pry20035","PRY",2003.5,20035
"psb20035","PSB",2003.5,20035
"pse20035","PSE",2003.5,20035
"psg20035","PSG",2003.5,20035
"qat20035","QAT",2003.5,20035
"rou20035","ROU",2003.5,20035
"rus20035","RUS",2003.5,20035
"rwa20035","RWA",2003.5,20035
"sau20035","SAU",2003.5,20035
"sdn20035","SDN",2003.5,20035
"sen20035","SEN",2003.5,20035
"sgp20035","SGP",2003.5,20035
"slb20035","SLB",2003.5,20035
"sle20035","SLE",2003.5,20035
"slv20035","SLV",2003.5,20035
"sml20035","SML",2003.5,20035
"som20035","SOM",2003.5,20035
"srb20035","SRB",2003.5,20035
"ssd20035","SSD",2003.5,20035
"stp20035","STP",2003.5,20035
"sur20035","SUR",2003.5,20035
"svk20035","SVK",2003.5,20035
"svn20035","SVN",2003.5,20035
"swe20035","SWE",2003.5,20035
"swz20035","SWZ",2003.5,20035
"syc20035","SYC",2003.5,20035
"syr20035","SYR",2003.5,20035
"tcd20035","TCD",2003.5,20035
"tgo20035","TGO",2003.5,20035
"tha20035","THA",2003.5,20035
"tjk20035","TJK",2003.5,20035
"tkm20035","TKM",2003.5,20035
"tls20035","TLS",2003.5,20035
"tto20035","TTO",2003.5,20035
"tun20035","TUN",2003.5,20035
"tur20035","TUR",2003.5,20035
"twn20035","TWN",2003.5,20035
"tza20035","TZA",2003.5,20035
"uga20035","UGA",2003.5,20035
"ukr20035","UKR",2003.5,20035
"ury20035","URY",2003.5,20035
"usa20035","USA",2003.5,20035
"uzb20035","UZB",2003.5,20035
"vdr20035","VDR",2003.5,20035
"ven20035","VEN",2003.5,20035
"vnm20035","VNM",2003.5,20035
"vut20035","VUT",2003.5,20035
"xkx20035","XKX",2003.5,20035
"yem20035","YEM",2003.5,20035
"ymd20035","YMD",2003.5,20035
"zaf20035","ZAF",2003.5,20035
"zmb20035","ZMB",2003.5,20035
"zwe20035","ZWE",2003.5,20035
"zzb20035","ZZB",2003.5,20035
"afg20055","AFG",2005.5,20055
"ago20055","AGO",2005.5,20055
"alb20055","ALB",2005.5,20055
"are20055","ARE",2005.5,20055
"arg20055","ARG",2005.5,20055
"arm20055","ARM",2005.5,20055
"aus20055","AUS",2005.5,20055
"aut20055","AUT",2005.5,20055
"aze20055","AZE",2005.5,20055
"bdi20055","BDI",2005.5,20055
"bel20055","BEL",2005.5,20055
"ben20055","BEN",2005.5,20055
"bfa20055","BFA",2005.5,20055
"bgd20055","BGD",2005.5,20055
"bgr20055","BGR",2005.5,20055
"bhr20055","BHR",2005.5,20055
"bih20055","BIH",2005.5,20055
"blr20055","BLR",2005.5,20055
"bol20055","BOL",2005.5,20055
"bra20055","BRA",2005.5,20055
"brb20055","BRB",2005.5,20055
"btn20055","BTN",2005.5,20055
"bwa20055","BWA",2005.5,20055
"caf20055","CAF",2005.5,20055
"can20055","CAN",2005.5,20055
"che20055","CHE",2005.5,20055
"chl20055","CHL",2005.5,20055
"chn20055","CHN",2005.5,20055
"civ20055","CIV",2005.5,20055
"cmr20055","CMR",2005.5,20055
"cod20055","COD",2005.5,20055
"cog20055","COG",2005.5,20055
"col20055","COL",2005.5,20055
"com20055","COM",2005.5,20055
"cpv20055","CPV",2005.5,20055
"cri20055","CRI",2005.5,20055
"cub20055","CUB",2005.5,20055
"cyp20055","CYP",2005.5,20055
"cze20055","CZE",2005.5,20055
"ddr20055","DDR",2005.5,20055
"deu20055","DEU",2005.5,20055
"dji20055","DJI",2005.5,20055
"dnk20055","DNK",2005.5,20055
"dom20055","DOM",2005.5,20055
"dza20055","DZA",2005.5,20055
"ecu20055","ECU",2005.5,20055
"egy20055","EGY",2005.5,20055
"eri20055","ERI",2005.5,20055
"esp20055","ESP",2005.5,20055
"est20055","EST",2005.5,20055
"eth20055","ETH",2005.5,20055
"fin20055","FIN",2005.5,20055
"fji20055","FJI",2005.5,20055
"fra20055","FRA",2005.5,20055
"gab20055","GAB",2005.5,20055
"gbr20055","GBR",2005.5,20055
"geo20055","GEO",2005.5,20055
"gha20055","GHA",2005.5,20055
"gin20055","GIN",2005.5,20055
"gmb20055","GMB",2005.5,20055
"gnb20055","GNB",2005.5,20055
"gnq20055","GNQ",2005.5,20055
"grc20055","GRC",2005.5,20055
"gtm20055","GTM",2005.5,20055
"guy20055","GUY",2005.5,20055
"hkg20055","HKG",2005.5,20055
"hnd20055","HND",2005.5,20055
"hrv20055","HRV",2005.5,20055
"hti20055","HTI",2005.5,20055
"hun20055","HUN",2005.5,20055
"idn20055","IDN",2005.5,20055
"ind20055","IND",2005.5,20055
"irl20055","IRL",2005.5,20055
"irn20055","IRN",2005.5,20055
"irq20055","IRQ",2005.5,20055
"isl20055","ISL",2005.5,20055
"isr20055","ISR",2005.5,20055
"ita20055","ITA",2005.5,20055
"jam20055","JAM",2005.5,20055
"jor20055","JOR",2005.5,20055
"jpn20055","JPN",2005.5,20055
"kaz20055","KAZ",2005.5,20055
"ken20055","KEN",2005.5,20055
"khm20055","KHM",2005.5,20055
"kor20055","KOR",2005.5,20055
"kwt20055","KWT",2005.5,20055
"lao20055","LAO",2005.5,20055
"lbn20055","LBN",2005.5,20055
"lbr20055","LBR",2005.5,20055
"lby20055","LBY",2005.5,20055
"lka20055","LKA",2005.5,20055
"lso20055","LSO",2005.5,20055
"ltu20055","LTU",2005.5,20055
"lux20055","LUX",2005.5,20055
"lva20055","LVA",2005.5,20055
"mar20055","MAR",2005.5,20055
"mda20055","MDA",2005.5,20055
"mdg20055","MDG",2005.5,20055
"mdv20055","MDV",2005.5,20055
"mex20055","MEX",2005.5,20055
"mkd20055","MKD",2005.5,20055
"mli20055","MLI",2005.5,20055
"mmr20055","MMR",2005.5,20055
"mne20055","MNE",2005.5,20055
"mng20055","MNG",2005.5,20055
"moz20055","MOZ",2005.5,20055
"mrt20055","MRT",2005.5,20055
"mus20055","MUS",2005.5,20055
"mwi20055","MWI",2005.5,20055
"mys20055","MYS",2005.5,20055
"nam20055","NAM",2005.5,20055
"ner20055","NER",2005.5,20055
"nga20055","NGA",2005.5,20055
"nic20055","NIC",2005.5,20055
"nld20055","NLD",2005.5,20055
"nor20055","NOR",2005.5,20055
"npl20055","NPL",2005.5,20055
"nzl20055","NZL",2005.5,20055
"omn20055","OMN",2005.5,20055
"pak20055","PAK",2005.5,20055
"pan20055","PAN",2005.5,20055
"per20055","PER",2005.5,20055
"phl20055","PHL",2005.5,20055
"png20055","PNG",2005.5,20055
"pol20055","POL",2005.5,20055
"prk20055","PRK",2005.5,20055
"prt20055","PRT",2005.5,20055
"pry20055","PRY",2005.5,20055
"psb20055","PSB",2005.5,20055
"pse20055","PSE",2005.5,20055
"psg20055","PSG",2005.5,20055
"qat20055","QAT",2005.5,20055
"rou20055","ROU",2005.5,20055
"rus20055","RUS",2005.5,20055
"rwa20055","RWA",2005.5,20055
"sau20055","SAU",2005.5,20055
"sdn20055","SDN",2005.5,20055
"sen20055","SEN",2005.5,20055
"sgp20055","SGP",2005.5,20055
"slb20055","SLB",2005.5,20055
"sle20055","SLE",2005.5,20055
"slv20055","SLV",2005.5,20055
"sml20055","SML",2005.5,20055
"som20055","SOM",2005.5,20055
"srb20055","SRB",2005.5,20055
"ssd20055","SSD",2005.5,20055
"stp20055","STP",2005.5,20055
"sur20055","SUR",2005.5,20055
"svk20055","SVK",2005.5,20055
"svn20055","SVN",2005.5,20055
"swe20055","SWE",2005.5,20055
"swz20055","SWZ",2005.5,20055
"syc20055","SYC",2005.5,20055
"syr20055","SYR",2005.5,20055
"tcd20055","TCD",2005.5,20055
"tgo20055","TGO",2005.5,20055
"tha20055","THA",2005.5,20055
"tjk20055","TJK",2005.5,20055
"tkm20055","TKM",2005.5,20055
"tls20055","TLS",2005.5,20055
"tto20055","TTO",2005.5,20055
"tun20055","TUN",2005.5,20055
"tur20055","TUR",2005.5,20055
"twn20055","TWN",2005.5,20055
"tza20055","TZA",2005.5,20055
"uga20055","UGA",2005.5,20055
"ukr20055","UKR",2005.5,20055
"ury20055","URY",2005.5,20055
"usa20055","USA",2005.5,20055
"uzb20055","UZB",2005.5,20055
"vdr20055","VDR",2005.5,20055
"ven20055","VEN",2005.5,20055
"vnm20055","VNM",2005.5,20055
"vut20055","VUT",2005.5,20055
"xkx20055","XKX",2005.5,20055
"yem20055","YEM",2005.5,20055
"ymd20055","YMD",2005.5,20055
"zaf20055","ZAF",2005.5,20055
"zmb20055","ZMB",2005.5,20055
"zwe20055","ZWE",2005.5,20055
"zzb20055","ZZB",2005.5,20055
"afg20075","AFG",2007.5,20075
"ago20075","AGO",2007.5,20075
"alb20075","ALB",2007.5,20075
"are20075","ARE",2007.5,20075
"arg20075","ARG",2007.5,20075
"arm20075","ARM",2007.5,20075
"aus20075","AUS",2007.5,20075
"aut20075","AUT",2007.5,20075
"aze20075","AZE",2007.5,20075
"bdi20075","BDI",2007.5,20075
"bel20075","BEL",2007.5,20075
"ben20075","BEN",2007.5,20075
"bfa20075","BFA",2007.5,20075
"bgd20075","BGD",2007.5,20075
"bgr20075","BGR",2007.5,20075
"bhr20075","BHR",2007.5,20075
"bih20075","BIH",2007.5,20075
"blr20075","BLR",2007.5,20075
"bol20075","BOL",2007.5,20075
"bra20075","BRA",2007.5,20075
"brb20075","BRB",2007.5,20075
"btn20075","BTN",2007.5,20075
"bwa20075","BWA",2007.5,20075
"caf20075","CAF",2007.5,20075
"can20075","CAN",2007.5,20075
"che20075","CHE",2007.5,20075
"chl20075","CHL",2007.5,20075
"chn20075","CHN",2007.5,20075
"civ20075","CIV",2007.5,20075
"cmr20075","CMR",2007.5,20075
"cod20075","COD",2007.5,20075
"cog20075","COG",2007.5,20075
"col20075","COL",2007.5,20075
"com20075","COM",2007.5,20075
"cpv20075","CPV",2007.5,20075
"cri20075","CRI",2007.5,20075
"cub20075","CUB",2007.5,20075
"cyp20075","CYP",2007.5,20075
"cze20075","CZE",2007.5,20075
"ddr20075","DDR",2007.5,20075
"deu20075","DEU",2007.5,20075
"dji20075","DJI",2007.5,20075
"dnk20075","DNK",2007.5,20075
"dom20075","DOM",2007.5,20075
"dza20075","DZA",2007.5,20075
"ecu20075","ECU",2007.5,20075
"egy20075","EGY",2007.5,20075
"eri20075","ERI",2007.5,20075
"esp20075","ESP",2007.5,20075
"est20075","EST",2007.5,20075
"eth20075","ETH",2007.5,20075
"fin20075","FIN",2007.5,20075
"fji20075","FJI",2007.5,20075
"fra20075","FRA",2007.5,20075
"gab20075","GAB",2007.5,20075
"gbr20075","GBR",2007.5,20075
"geo20075","GEO",2007.5,20075
"gha20075","GHA",2007.5,20075
"gin20075","GIN",2007.5,20075
"gmb20075","GMB",2007.5,20075
"gnb20075","GNB",2007.5,20075
"gnq20075","GNQ",2007.5,20075
"grc20075","GRC",2007.5,20075
"gtm20075","GTM",2007.5,20075
"guy20075","GUY",2007.5,20075
"hkg20075","HKG",2007.5,20075
"hnd20075","HND",2007.5,20075
"hrv20075","HRV",2007.5,20075
"hti20075","HTI",2007.5,20075
"hun20075","HUN",2007.5,20075
"idn20075","IDN",2007.5,20075
"ind20075","IND",2007.5,20075
"irl20075","IRL",2007.5,20075
"irn20075","IRN",2007.5,20075
"irq20075","IRQ",2007.5,20075
"isl20075","ISL",2007.5,20075
"isr20075","ISR",2007.5,20075
"ita20075","ITA",2007.5,20075
"jam20075","JAM",2007.5,20075
"jor20075","JOR",2007.5,20075
"jpn20075","JPN",2007.5,20075
"kaz20075","KAZ",2007.5,20075
"ken20075","KEN",2007.5,20075
"khm20075","KHM",2007.5,20075
"kor20075","KOR",2007.5,20075
"kwt20075","KWT",2007.5,20075
"lao20075","LAO",2007.5,20075
"lbn20075","LBN",2007.5,20075
"lbr20075","LBR",2007.5,20075
"lby20075","LBY",2007.5,20075
